Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CPM,CTR,Clicks,RPC,CPC,Ad Spend,Conversions,Conversion Rate,Revenue,RPCon,Likes,Shares,Comments,Engagement Rate,Profit,ROAS,ROI
Summer ,7/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,424,7.57,0.01,5,29.02,0.59,3.20,6,109.8,158.59,26.43,78,28,15,28.6,155.39,49.48,4848.4
Summer ,7/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,419,13.41,0.01,5,10.61,1.23,5.61,2,43.8,48.38,24.19,74,14,18,25.3,42.77,8.62,762.0
Summer ,7/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,975,10.53,0.01,13,2.44,0.82,10.27,5,39.7,30.72,6.14,77,14,6,9.9,20.45,2.99,199.1
Summer ,7/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,485,24.55,0.02,8,6.73,1.40,11.91,3,35.3,57.12,19.04,48,2,3,10.9,45.21,4.80,379.7
Summer ,7/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,798,21.54,0.01,10,10.09,1.64,17.19,3,28.7,105.50,35.17,52,27,2,10.1,88.32,6.14,513.9
Summer ,7/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,776,12.56,0.01,9,6.40,1.09,9.75,5,56.0,57.12,11.42,39,3,8,6.4,47.37,5.86,485.8
Summer ,7/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,277,11.94,0.02,5,11.98,0.68,3.31,0,0.0,58.46,0.00,25,14,9,17.3,55.15,17.66,1666.2
Summer ,7/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,633,5.96,0.01,9,11.95,0.41,3.77,1,11.0,108.86,108.86,77,26,18,19.1,105.09,28.87,2786.6
Summer ,7/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,604,6.42,0.01,7,7.45,0.52,3.87,2,26.7,55.78,27.89,28,27,15,11.6,51.90,14.40,1340.0
Summer ,7/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,931,2.99,0.01,12,4.89,0.24,2.79,1,8.7,56.45,56.45,65,5,11,8.6,53.66,20.25,1925.1
Summer ,7/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,523,10.94,0.02,8,11.06,0.72,5.72,0,0.0,87.36,0.00,73,32,3,20.7,81.64,15.27,1426.8
Summer ,7/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,805,3.76,0.01,11,1.51,0.26,3.02,1,8.7,17.28,17.28,56,27,0,10.3,14.26,5.72,471.5
Summer ,7/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,760,17.54,0.01,9,11.12,1.55,13.32,1,11.7,95.42,95.42,68,24,6,12.9,82.10,7.16,616.2
Summer ,7/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,808,7.23,0.02,14,4.06,0.43,5.85,0,0.0,55.78,0.00,53,9,5,8.2,49.93,9.54,854.0
Summer ,7/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,635,5.96,0.02,10,5.23,0.37,3.79,2,19.4,53.76,26.88,60,4,8,11.3,49.97,14.20,1320.3
Summer ,7/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,433,15.17,0.01,6,10.04,1.12,6.57,2,33.9,59.14,29.57,55,14,3,16.6,52.56,9.00,799.8
Summer ,7/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,264,0.95,0.01,4,25.43,0.07,0.25,3,82.9,92.06,30.69,56,19,9,31.8,91.81,368.49,36748.8
Summer ,7/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,358,19.20,0.02,6,31.98,1.21,6.88,2,35.1,182.11,91.06,32,3,6,11.4,175.23,26.48,2548.1
Summer ,7/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,597,22.96,0.02,10,2.30,1.43,13.69,1,10.4,22.08,22.08,65,17,5,14.5,8.39,1.61,61.2
Summer ,7/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,861,20.53,0.02,15,12.36,1.17,17.66,1,6.6,186.14,186.14,54,23,2,9.1,168.48,10.54,953.8
Summer ,7/31/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,712,8.11,0.01,9,19.10,0.64,5.78,1,11.1,171.36,171.36,52,24,14,12.6,165.58,29.66,2866.0
Summer ,8/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,337,13.36,0.01,4,13.35,1.10,4.50,1,24.5,54.43,54.43,44,7,3,16.0,49.93,12.09,1109.5
Summer ,8/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,806,19.88,0.01,12,8.73,1.33,16.02,5,41.6,104.83,20.97,49,14,9,8.9,88.81,6.54,554.4
Summer ,8/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,550,14.09,0.02,10,15.21,0.81,7.75,2,20.8,146.50,73.25,69,13,14,17.4,138.75,18.90,1790.0
Summer ,8/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1100,11.13,0.01,12,5.22,1.01,12.24,3,24.8,63.17,21.06,28,3,6,3.4,50.93,5.16,416.0
Summer ,8/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1105,1.13,0.01,15,2.67,0.08,1.25,0,0.0,41.28,0.00,47,23,11,7.3,40.03,33.14,3214.2
Summer ,8/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,651,11.96,0.02,10,5.22,0.75,7.79,2,19.2,54.43,27.22,30,24,0,8.3,46.64,6.99,598.9
Summer ,8/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,236,15.46,0.01,3,76.33,1.30,3.65,3,106.8,214.37,71.46,72,22,8,43.0,210.72,58.74,5773.9
Summer ,8/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,829,15.20,0.01,9,7.31,1.36,12.59,3,32.3,67.87,22.62,66,25,15,12.8,55.28,5.39,439.0
Summer ,8/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,692,20.43,0.02,11,1.00,1.23,14.13,2,17.4,11.52,5.76,54,9,11,10.6,-2.61,0.82,-18.5
Summer ,8/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,847,15.55,0.01,12,22.35,1.06,13.17,2,16.1,278.21,139.10,54,15,5,8.7,265.04,21.12,2012.4
Summer ,8/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1046,7.02,0.02,17,6.00,0.43,7.34,3,17.4,103.49,34.50,30,11,6,4.5,96.15,14.09,1309.5
Summer ,8/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,932,15.19,0.01,13,23.24,1.09,14.15,2,15.4,301.06,150.53,54,12,6,7.7,286.90,21.27,2027.4
Summer ,8/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,565,15.34,0.01,7,7.41,1.31,8.66,2,30.3,48.96,24.48,68,0,12,14.2,40.30,5.65,465.1
Summer ,8/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,634,23.91,0.02,10,39.06,1.45,15.16,3,28.7,408.58,136.19,36,2,5,6.7,393.42,26.95,2595.4
Summer ,8/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,615,13.46,0.02,9,25.61,0.87,8.28,2,21.1,242.59,121.30,55,6,9,11.4,234.31,29.31,2830.7
Summer ,8/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,374,13.45,0.02,6,45.71,0.78,5.02,1,15.6,293.66,293.66,65,22,11,26.1,288.64,58.46,5745.5
Summer ,8/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,859,18.86,0.02,14,3.91,1.15,16.20,4,28.4,55.10,13.78,67,28,9,12.1,38.91,3.40,240.2
Summer ,8/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,751,10.94,0.02,12,6.82,0.67,8.21,2,16.2,84.00,42.00,65,17,8,11.9,75.79,10.23,923.1
Summer ,8/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,478,17.80,0.01,6,11.99,1.38,8.51,1,16.2,73.92,73.92,59,7,8,15.4,65.41,8.69,769.1
Summer ,8/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,917,19.73,0.01,12,2.11,1.53,18.09,1,8.5,24.96,24.96,42,26,8,8.2,6.87,1.38,38.0
Summer ,8/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,945,2.90,0.01,10,27.71,0.28,2.74,3,30.2,274.85,91.62,66,6,2,7.8,272.11,100.40,9940.3
Summer ,8/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,664,7.40,0.02,10,22.38,0.47,4.91,2,19.2,233.18,116.59,20,23,5,7.2,228.27,47.46,4646.2
Summer ,8/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,453,22.39,0.02,7,4.73,1.43,10.14,5,70.3,33.60,6.72,78,18,5,22.2,23.46,3.32,231.5
Summer ,8/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,948,15.02,0.01,13,2.57,1.06,14.24,2,14.9,34.56,17.28,49,27,11,9.1,20.32,2.43,142.8
Summer ,8/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,530,5.56,0.02,9,19.05,0.31,2.95,3,31.6,180.77,60.26,39,30,12,15.3,177.82,61.34,6034.3
Summer ,8/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,833,4.60,0.01,12,11.51,0.32,3.83,1,8.4,137.09,137.09,69,16,5,10.7,133.25,35.75,3475.4
Summer ,8/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,919,3.53,0.01,13,0.50,0.24,3.24,2,14.9,6.72,3.36,47,19,11,8.3,3.48,2.08,107.5
Summer ,8/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,323,7.25,0.02,6,0.68,0.41,2.34,5,88.4,3.84,0.77,29,29,3,18.9,1.50,1.64,64.0
Summer ,8/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,563,4.71,0.01,6,2.76,0.45,2.65,0,0.0,16.32,0.00,41,22,15,13.8,13.67,6.15,515.3
Summer ,8/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,425,3.28,0.02,6,8.65,0.22,1.39,2,31.4,55.10,27.55,32,8,0,9.4,53.71,39.61,3860.6
Summer ,8/31/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,606,8.30,0.01,7,15.37,0.75,5.03,2,29.7,103.49,51.74,64,26,8,16.1,98.46,20.57,1956.8
Fall ,9/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1841,14.84,0.02,32,2.12,0.86,27.31,1,3.2,67.20,67.20,71,6,6,4.5,39.89,2.46,146.1
Fall ,9/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2138,12.79,0.01,27,3.50,1.02,27.35,0,0.0,93.41,0.00,73,19,9,4.7,66.05,3.41,241.5
Fall ,9/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1448,6.91,0.02,26,3.49,0.38,10.00,1,3.8,92.06,92.06,74,21,3,6.8,82.06,9.21,820.5
Fall ,9/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1442,30.80,0.02,27,2.15,1.66,44.42,2,7.5,57.79,28.90,55,35,12,7.1,13.38,1.30,30.1
Fall ,9/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1497,11.11,0.01,17,10.31,1.00,16.63,3,18.1,171.36,57.12,68,6,0,4.9,154.73,10.31,930.7
Fall ,9/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1581,18.09,0.01,22,1.23,1.31,28.60,0,0.0,26.88,0.00,86,18,8,7.1,-1.72,0.94,-6.0
Fall ,9/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1741,14.16,0.01,20,2.13,1.24,24.65,2,10.1,42.34,21.17,52,32,11,5.4,17.69,1.72,71.7
Fall ,9/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1396,18.06,0.02,26,6.67,0.97,25.22,2,7.7,174.05,87.02,33,34,6,5.2,148.83,6.90,590.2
Fall ,9/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2363,4.44,0.02,46,6.69,0.23,10.49,2,4.4,305.09,152.54,44,23,8,3.2,294.60,29.09,2808.5
Fall ,9/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1312,16.27,0.01,16,9.45,1.32,21.34,2,12.4,152.54,76.27,54,19,0,5.6,131.20,7.15,614.8
Fall ,9/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1455,15.08,0.02,24,3.20,0.91,21.94,2,8.3,77.28,38.64,78,24,3,7.2,55.34,3.52,252.2
Fall ,9/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1928,19.93,0.02,29,0.23,1.31,38.42,2,6.8,6.72,3.36,92,18,6,6.0,-31.70,0.17,-82.5
Fall ,9/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1270,20.70,0.01,16,0.00,1.66,26.29,2,12.6,0.00,0.00,65,23,3,7.2,-26.29,0.00,-100.0
Fall ,9/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2128,12.00,0.01,24,0.28,1.08,25.53,3,12.7,6.72,2.24,76,24,6,5.0,-18.81,0.26,-73.7
Fall ,9/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1681,10.58,0.01,25,1.97,0.72,17.78,1,4.1,48.38,48.38,52,30,12,5.6,30.60,2.72,172.1
Fall ,9/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1971,11.69,0.02,30,0.63,0.76,23.04,4,13.2,19.20,4.80,50,30,2,4.1,-3.84,0.83,-16.7
Fall ,9/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1594,27.97,0.02,28,0.41,1.60,44.59,2,7.2,11.52,5.76,74,21,11,6.6,-33.07,0.26,-74.2
Fall ,9/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2023,15.56,0.01,25,1.35,1.27,31.48,0,0.0,33.60,0.00,38,31,9,3.9,2.12,1.07,6.7
Fall ,9/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1874,5.19,0.01,26,11.90,0.37,9.72,2,7.6,314.50,157.25,68,31,11,5.8,304.77,32.34,3134.3
Fall ,9/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2268,16.15,0.02,35,7.92,1.04,36.62,1,2.8,280.22,280.22,84,16,15,5.1,243.60,7.65,665.2
Fall ,9/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1755,6.96,0.02,30,3.85,0.40,12.22,1,3.3,116.93,116.93,50,5,9,3.6,104.71,9.57,856.8
Fall ,9/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1644,28.63,0.02,32,5.97,1.48,47.07,2,6.3,189.50,94.75,50,30,17,5.9,142.43,4.03,302.6
Fall ,9/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1817,21.27,0.01,25,0.96,1.55,38.65,0,0.0,24.00,0.00,36,18,8,3.4,-14.65,0.62,-37.9
Fall ,9/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1857,27.17,0.02,35,5.34,1.44,50.45,0,0.0,187.49,0.00,42,12,12,3.6,137.04,3.72,271.6
Fall ,9/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1492,6.42,0.02,23,0.71,0.41,9.57,2,8.6,16.32,8.16,63,25,12,6.7,6.75,1.70,70.5
Fall ,9/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1917,8.70,0.02,33,0.67,0.51,16.68,2,6.1,22.08,11.04,43,32,11,4.5,5.40,1.32,32.3
Fall ,9/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1258,4.28,0.02,25,4.77,0.22,5.39,1,4.1,117.60,117.60,86,25,0,8.8,112.21,21.83,2082.8
Fall ,9/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1534,17.88,0.01,21,2.15,1.33,27.42,1,4.9,44.16,44.16,56,9,9,4.8,16.74,1.61,61.0
Fall ,9/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1622,23.85,0.02,31,3.84,1.24,38.68,1,3.2,119.62,119.62,65,19,12,5.9,80.94,3.09,209.3
Fall ,9/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1953,29.12,0.02,39,0.22,1.45,56.88,4,10.2,8.64,2.16,94,31,9,6.9,-48.24,0.15,-84.8
Fall ,10/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1571,21.53,0.02,30,0.80,1.13,33.82,2,6.7,24.00,12.00,62,5,17,5.3,-9.82,0.71,-29.0
Fall ,10/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1368,11.80,0.02,26,0.41,0.62,16.14,0,0.0,10.56,0.00,66,20,11,7.1,-5.58,0.65,-34.6
Fall ,10/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1712,14.78,0.01,25,5.83,1.01,25.30,1,4.0,145.82,145.82,67,23,11,5.9,120.53,5.76,476.5
Fall ,10/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1465,7.42,0.02,22,0.22,0.49,10.87,3,13.7,4.80,1.60,76,22,5,7.0,-6.07,0.44,-55.8
Fall ,10/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1903,15.84,0.02,31,1.06,0.98,30.13,2,6.5,32.64,16.32,34,7,9,2.6,2.51,1.08,8.3
Fall ,10/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1896,4.83,0.02,28,4.16,0.32,9.16,0,0.0,118.27,0.00,42,5,15,3.3,109.11,12.92,1191.5
Fall ,10/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2263,14.07,0.02,36,0.97,0.87,31.84,1,2.7,35.52,35.52,46,28,17,4.0,3.68,1.12,11.5
Fall ,10/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2353,26.81,0.02,44,0.40,1.45,63.08,1,2.3,17.28,17.28,62,29,17,4.6,-45.80,0.27,-72.6
Fall ,10/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1559,13.37,0.02,27,2.67,0.78,20.85,2,7.5,71.23,35.62,40,10,14,4.1,50.38,3.42,241.7
Fall ,10/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1559,17.22,0.02,30,0.48,0.90,26.85,0,0.0,14.40,0.00,47,36,12,6.1,-12.45,0.54,-46.4
Fall ,10/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2012,10.02,0.02,40,0.70,0.51,20.16,0,0.0,27.84,0.00,68,30,5,5.1,7.68,1.38,38.1
Fall ,10/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2174,26.15,0.02,35,0.31,1.64,56.84,1,2.9,10.56,10.56,39,20,5,2.9,-46.28,0.19,-81.4
Fall ,10/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1819,13.46,0.02,35,1.19,0.69,24.47,2,5.6,42.34,21.17,55,30,9,5.2,17.86,1.73,73.0
Fall ,10/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1334,15.18,0.02,23,0.53,0.86,20.25,1,4.3,12.48,12.48,50,28,15,7.0,-7.77,0.62,-38.4
Fall ,10/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2302,14.13,0.02,38,0.98,0.85,32.52,2,5.2,37.44,18.72,69,32,14,5.0,4.92,1.15,15.1
Fall ,10/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2096,13.01,0.01,30,1.36,0.90,27.26,0,0.0,41.28,0.00,40,16,9,3.1,14.02,1.51,51.4
Fall ,10/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1856,11.91,0.02,34,1.40,0.64,22.11,3,8.7,48.00,16.00,68,35,5,5.8,25.89,2.17,117.1
Fall ,10/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2289,2.76,0.02,34,1.03,0.18,6.32,2,5.8,35.52,17.76,77,21,3,4.4,29.20,5.62,462.2
Fall ,10/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1615,17.02,0.02,30,0.48,0.92,27.49,3,10.0,14.40,4.80,64,24,12,6.2,-13.09,0.52,-47.6
Fall ,10/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2010,21.05,0.02,35,0.11,1.20,42.31,5,14.1,3.84,0.77,35,31,14,4.0,-38.47,0.09,-90.9
Fall ,10/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1407,20.68,0.02,23,0.66,1.25,29.10,2,8.6,15.36,7.68,51,26,9,6.1,-13.74,0.53,-47.2
Fall ,10/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1933,23.34,0.02,38,1.62,1.17,45.12,3,7.8,62.50,20.83,91,33,9,6.9,17.37,1.39,38.5
Fall ,10/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1889,1.94,0.02,29,1.13,0.13,3.66,3,10.4,32.64,10.88,62,30,12,5.5,28.98,8.93,792.8
Fall ,10/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1959,10.24,0.01,27,1.78,0.75,20.06,4,14.9,47.71,11.93,98,32,3,6.8,27.65,2.38,137.8
Fall ,10/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2033,14.00,0.02,36,0.32,0.78,28.46,3,8.2,11.52,3.84,87,9,5,4.9,-16.94,0.40,-59.5
Fall ,10/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2030,10.36,0.01,29,1.62,0.72,21.03,3,10.3,47.04,15.68,51,27,5,4.1,26.01,2.24,123.7
Fall ,10/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1634,7.74,0.02,31,1.72,0.41,12.65,5,16.4,52.42,10.48,69,15,11,5.8,39.77,4.14,314.4
Fall ,10/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2033,11.35,0.01,28,0.68,0.82,23.07,2,7.1,19.20,9.60,65,15,14,4.6,-3.87,0.83,-16.8
Fall ,10/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2135,5.88,0.01,31,0.74,0.40,12.55,4,12.8,23.04,5.76,63,25,2,4.2,10.49,1.84,83.6
Fall ,10/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1556,13.27,0.01,22,7.99,0.95,20.64,5,23.1,172.70,34.54,47,11,0,3.7,152.06,8.37,736.6
Fall ,10/31/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1988,2.97,0.01,27,3.23,0.22,5.91,2,7.4,87.36,43.68,86,8,18,5.6,81.45,14.79,1378.8
Fall ,11/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2169,14.56,0.02,41,3.10,0.77,31.59,1,2.4,127.01,127.01,69,12,8,4.1,95.42,4.02,302.1
Fall ,11/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1719,7.16,0.02,30,1.07,0.41,12.31,2,6.7,31.68,15.84,51,8,11,4.0,19.37,2.57,157.3
Fall ,11/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1318,20.87,0.02,28,1.74,0.99,27.50,4,14.4,48.38,12.10,28,13,6,3.6,20.88,1.76,75.9
Fall ,11/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1532,17.58,0.02,28,1.51,0.97,26.93,1,3.6,42.24,42.24,46,39,8,6.0,15.31,1.57,56.8
Fall ,11/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1763,10.30,0.01,25,4.38,0.74,18.17,3,12.2,108.19,36.06,44,18,5,3.8,90.03,5.96,495.6
Fall ,11/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1908,14.18,0.01,26,1.95,1.06,27.05,3,11.7,49.92,16.64,72,29,17,6.2,22.87,1.85,84.5
Fall ,11/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1397,11.69,0.01,17,1.27,0.94,16.34,3,17.3,22.08,7.36,64,22,6,6.6,5.74,1.35,35.2
Fall ,11/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1549,3.36,0.01,18,2.12,0.29,5.21,5,27.6,38.40,7.68,86,13,3,6.6,33.19,7.37,637.0
Fall ,11/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1895,19.43,0.02,31,7.07,1.18,36.81,4,12.9,219.74,54.94,79,17,17,5.9,182.93,5.97,496.9
Fall ,11/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1814,25.86,0.02,36,1.47,1.30,46.91,6,16.6,53.09,8.85,79,30,12,6.7,6.18,1.13,13.2
Fall ,11/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1437,16.78,0.02,28,1.75,0.87,24.11,3,10.9,48.38,16.13,43,29,9,5.6,24.27,2.01,100.6
Fall ,11/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1380,14.78,0.02,25,2.66,0.82,20.39,5,20.0,66.53,13.31,64,32,6,7.4,46.13,3.26,226.2
Fall ,11/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1675,26.41,0.02,32,6.63,1.37,44.24,6,18.6,214.37,35.73,45,32,15,5.5,170.13,4.85,384.6
Fall ,11/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1939,3.68,0.02,35,1.58,0.21,7.14,2,5.8,54.43,27.22,88,40,12,7.2,47.29,7.62,661.9
Fall ,11/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2062,16.58,0.02,32,1.29,1.07,34.18,3,9.4,41.28,13.76,74,23,6,5.0,7.10,1.21,20.8
Fall ,11/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1861,26.20,0.02,32,3.46,1.54,48.75,3,9.5,109.54,36.51,32,28,2,3.3,60.78,2.25,124.7
Fall ,11/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1458,4.66,0.02,25,1.29,0.28,6.80,2,8.1,31.68,15.84,60,38,9,7.3,24.88,4.66,365.8
Fall ,11/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1983,3.68,0.01,28,2.12,0.26,7.29,5,18.1,58.56,11.71,41,35,0,3.8,51.27,8.03,703.2
Fall ,11/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1952,23.02,0.02,36,1.65,1.27,44.94,5,14.1,58.56,11.71,52,17,2,3.6,13.62,1.30,30.3
Fall ,11/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2166,4.28,0.02,34,2.32,0.28,9.27,5,14.9,77.95,15.59,67,8,3,3.6,68.69,8.41,741.3
